1549637019,025,000;
1549637020,026,001;
1549637020,025,001;
1549637021,025,002;
1549637022,024,001;
1549637022,026,007;
1549637023,024,002;
1549637023,025,001;
1549637024,026,001;
1549637025,025,001;
1549637025,025,001;
1549637026,024,001;
1549637026,025,002;
1549637027,024,002;
1549637028,025,001;
1549637028,025,001;
1549637029,026,001;
1549637029,025,001;
1549637030,026,003;
1549637031,026,002;
1549637031,026,001;
1549637032,024,001;
1549637032,025,002;
1549637033,026,001;
1549637034,024,002;
1549637034,024,002;
1549637035,026,003;
1549637035,024,004;
1549637036,024,002;
1549637037,026,004;
1549637037,026,001;
1549637038,025,063;
1549637038,025,001;
1549637039,026,001;
1549637040,026,018;
1549637040,026,001;
1549637041,025,002;
1549637041,024,001;
1549637042,026,003;
1549637043,025,164;
1549637043,025,002;
1549637044,025,003;
1549637044,025,001;
1549637045,025,001;
1549637046,025,002;
1549637046,026,001;
1549637047,025,001;
1549637047,026,002;
1549637048,024,009;
1549637049,026,003;
1549637049,026,002;
1549637050,025,000;
1549637051,025,002;
1549637051,026,004;
1549637052,026,006;
1549637052,025,004;
1549637053,024,004;
1549637054,024,005;
1549637054,026,001;
1549637055,024,002;
1549637055,024,012;
1549637056,024,001;
1549637057,024,016;
1549637057,025,003;
1549637058,025,001;
1549637058,024,001;
1549637059,026,003;
1549637060,026,255;
1549637060,025,003;
1549637061,025,010;
1549637061,025,003;
1549637062,026,002;
1549637063,024,001;
1549637063,025,002;
1549637064,025,010;
1549637064,026,004;
1549637065,024,002;
1549637066,025,001;
1549637066,025,003;
1549637067,024,002;
1549637067,025,001;
1549637068,025,002;
1549637069,025,008;
1549637069,025,001;
1549637070,025,223;
1549637070,024,003;
1549637071,025,002;
1549637072,026,041;
1549637072,026,003;
1549637073,025,022;
1549637073,025,014;
1549637074,025,013;
1549637075,026,002;
1549637075,025,002;
1549637076,026,002;
1549637076,025,002;
1549637077,025,003;
1549637078,025,003;
1549637078,026,022;
1549637079,024,001;
1549637080,025,005;
1549637080,026,003;
1549637081,024,002;
1549637081,026,002;
1549637082,024,001;
1549637083,025,003;
1549637083,025,005;
1549637084,024,001;
1549637084,026,001;
1549637085,025,002;
1549637086,026,004;
1549637086,024,002;
1549637087,024,003;
1549637087,026,002;
1549637088,026,001;
1549637089,024,002;
1549637089,024,002;
1549637090,024,002;
1549637090,024,001;
1549637091,024,002;
1549637092,026,001;
1549637092,025,002;
1549637093,024,002;
1549637093,025,002;
1549637094,025,002;
1549637095,024,003;
1549637095,024,002;
1549637096,024,001;
1549637096,026,008;
1549637097,025,002;
1549637098,024,001;
1549637098,024,001;
1549637099,025,001;
1549637099,025,001;
1549637100,025,172;
1549637101,024,003;
1549637101,025,003;
1549637102,026,001;
1549637102,025,001;
1549637103,025,001;
1549637104,026,001;
1549637104,025,006;
1549637105,026,001;
1549637105,024,003;
1549637106,024,002;
1549637107,025,002;
1549637107,025,001;
1549637108,024,002;
1549637109,025,038;
1549637109,024,002;
1549637110,026,002;
1549637110,025,001;
1549637111,026,005;
1549637112,024,002;
1549637112,024,001;
1549637113,024,002;
1549637113,024,001;
1549637114,026,002;
1549637115,025,002;
1549637115,024,001;
1549637116,025,002;
1549637116,024,003;
1549637117,026,001;
1549637118,025,001;
1549637118,025,002;
1549637119,026,001;
1549637119,024,001;
1549637120,025,001;
1549637121,025,002;
1549637121,024,001;
1549637122,026,002;
1549637122,024,003;
1549637123,025,002;
1549637124,025,002;
1549637124,026,002;
1549637125,024,002;
1549637125,025,001;
1549637126,025,003;
1549637127,024,007;
1549637127,025,002;
1549637128,025,001;
1549637128,026,001;
1549637129,025,008;
1549637130,026,001;
1549637130,025,005;
1549637131,025,002;
1549637131,024,004;
1549637132,025,003;
1549637133,025,002;
1549637133,024,002;
1549637134,025,002;
1549637134,024,003;
1549637135,025,001;
1549637136,024,001;
1549637136,025,002;
1549637137,024,001;
1549637138,024,002;
1549637138,024,008;
1549637139,025,001;
1549637139,024,001;
1549637140,025,002;
1549637141,024,002;
1549637141,025,002;
1549637142,026,003;
1549637142,025,002;
1549637143,026,001;
1549637144,025,002;
1549637144,024,001;
1549637145,025,003;
1549637145,026,001;
1549637146,026,003;
1549637147,025,001;
1549637147,025,001;
1549637148,024,003;
1549637148,025,001;
1549637149,024,001;
1549637150,026,001;
1549637150,025,002;
1549637151,025,008;
1549637151,025,001;
1549637152,024,002;
1549637153,024,002;
1549637153,025,001;
1549637154,024,015;
1549637154,024,001;
1549637155,025,002;
1549637156,024,001;
1549637156,024,005;
1549637157,025,057;
1549637157,026,002;
1549637158,024,001;
1549637159,024,002;
1549637159,026,001;
1549637160,025,001;
1549637160,024,001;
1549637161,024,001;
1549637162,026,001;
1549637162,025,001;
1549637163,025,001;
1549637163,024,001;
1549637164,025,002;
1549637165,024,036;
1549637165,025,003;
1549637166,025,002;
1549637167,024,001;
1549637167,025,003;
1549637168,025,001;
1549637168,024,014;
1549637169,025,003;
1549637170,024,002;
1549637170,026,001;
1549637171,026,002;
1549637171,025,001;
1549637172,024,009;
1549637173,024,012;
1549637173,025,002;
1549637174,024,001;
1549637174,025,003;
1549637175,024,001;
1549637176,026,002;
1549637176,025,001;
1549637177,026,005;
1549637177,025,005;
1549637178,025,002;
1549637179,024,001;
1549637179,025,001;
1549637180,024,004;
1549637180,025,001;
1549637181,024,007;
1549637182,026,002;
1549637182,025,002;
1549637183,024,002;
1549637183,024,002;
1549637184,025,002;
1549637185,024,001;
1549637185,026,002;
1549637186,024,001;
1549637186,024,001;
1549637187,024,002;
1549637188,025,001;
1549637188,024,009;
1549637189,024,002;
1549637189,025,001;
1549637190,024,001;
1549637191,025,002;
1549637191,026,002;
1549637192,024,001;
1549637192,024,001;
1549637193,024,041;
1549637194,024,002;
1549637194,025,001;
1549637195,024,001;
1549637196,025,002;
1549637196,025,255;
1549637197,026,001;
1549637197,024,045;
1549637198,026,001;
1549637199,025,001;
1549637199,024,002;
1549637200,025,001;
1549637200,026,010;
1549637201,025,002;
1549637202,026,002;
1549637202,025,003;
1549637203,025,003;
1549637203,024,002;
1549637204,026,106;
1549637205,024,002;
1549637205,026,002;
1549637206,026,005;
1549637206,024,056;
1549637207,026,002;
1549637208,024,002;
1549637208,024,002;
1549637209,025,001;
1549637209,025,001;
1549637210,025,002;
1549637211,025,084;
1549637211,025,255;
1549637212,026,001;
1549637212,024,254;
1549637213,024,003;
1549637214,024,003;
1549637214,024,001;
1549637215,024,003;
1549637215,024,006;
1549637216,026,002;
1549637217,025,007;
1549637217,026,014;
1549637218,024,003;
1549637218,024,002;
1549637219,024,002;
1549637220,024,048;
1549637220,024,018;
1549637221,026,005;
1549637222,025,004;
1549637222,026,004;
1549637223,024,001;
1549637223,025,002;
1549637224,026,002;
1549637225,024,004;
1549637225,026,005;
1549637226,024,002;
1549637226,024,002;
1549637227,025,001;
1549637228,025,002;
1549637228,026,019;
1549637229,026,001;
1549637229,025,001;
1549637230,025,008;
1549637231,024,005;
1549637231,025,013;
1549637232,026,003;
1549637232,025,006;
1549637233,024,002;
1549637234,025,001;
1549637234,025,002;
1549637235,025,003;
1549637235,024,002;
1549637236,024,001;
1549637237,025,001;
1549637237,025,002;
1549637238,024,003;
1549637238,025,003;
1549637239,026,007;
1549637240,024,059;
1549637240,025,010;
1549637241,025,001;
1549637241,026,003;
1549637242,026,002;
1549637243,026,003;
1549637243,025,001;
1549637244,025,006;
1549637244,024,005;
1549637245,025,002;
1549637246,024,002;
1549637246,024,002;
1549637247,025,006;
1549637247,026,003;
1549637248,026,002;
1549637249,024,003;
1549637249,026,001;
1549637250,026,002;
1549637251,024,003;
1549637251,026,005;
1549637252,025,002;
1549637252,025,003;
1549637253,026,002;
1549637254,025,001;
1549637254,024,255;
1549637255,026,016;
1549637255,025,008;
1549637256,024,002;
1549637257,026,008;
1549637257,024,005;
1549637258,025,008;
1549637258,025,003;
1549637259,024,011;
1549637260,025,004;
1549637260,025,002;
1549637261,025,000;
1549637261,025,152;
1549637262,024,002;
1549637263,024,001;
1549637263,025,008;
1549637264,026,001;
1549637264,025,001;
1549637265,025,003;
1549637266,025,002;
1549637266,025,002;
1549637267,024,025;
1549637267,025,002;
1549637268,024,004;
1549637269,025,002;
1549637269,024,001;
1549637270,026,002;
1549637270,025,003;
1549637271,024,005;
1549637272,026,005;
1549637272,026,238;
1549637273,026,003;
1549637273,024,002;
1549637274,025,002;
1549637275,025,003;
1549637275,025,003;
1549637276,025,001;
1549637276,025,002;
1549637277,024,002;
1549637278,025,003;
1549637278,024,002;
1549637279,026,004;
1549637280,024,002;
1549637280,026,002;
1549637281,024,003;
1549637281,024,002;
1549637282,026,003;
1549637283,025,001;
1549637283,025,001;
1549637284,025,002;
1549637284,025,002;
1549637285,026,003;
1549637286,025,001;
1549637286,024,002;
1549637287,026,016;
1549637287,025,002;
1549637288,024,001;
1549637289,024,001;
1549637289,025,003;
1549637290,024,001;
1549637290,024,003;
1549637291,025,001;
1549637292,024,002;
1549637292,024,017;
1549637293,026,001;
1549637293,026,001;
1549637294,025,001;
1549637295,024,002;
1549637295,025,002;
1549637296,025,001;
1549637296,025,001;
1549637297,025,003;
1549637298,025,002;
1549637298,025,001;
1549637299,024,001;
1549637299,024,002;
1549637300,025,002;
1549637301,024,002;
1549637301,025,001;
1549637302,024,001;
1549637302,024,000;
1549637303,025,033;
1549637304,024,001;
1549637304,025,002;
1549637305,026,003;
1549637305,025,002;
1549637306,024,002;
1549637307,025,001;
1549637307,026,002;
1549637308,026,001;
1549637309,025,001;
1549637309,026,006;
1549637310,025,001;
1549637310,025,001;
1549637311,026,003;
1549637312,025,001;
1549637312,025,004;
1549637313,026,003;
1549637313,024,003;
1549637314,026,001;
1549637315,025,001;
1549637315,026,001;
1549637316,026,001;
1549637316,025,002;
1549637317,025,007;
1549637318,024,001;
1549637318,025,004;
1549637319,025,002;
1549637319,026,003;
1549637320,024,003;
1549637321,025,001;
1549637321,024,004;
1549637322,025,002;
1549637322,025,002;
1549637323,024,007;
1549637324,025,004;
1549637324,025,001;
1549637325,025,004;
1549637325,024,001;
1549637326,026,001;
1549637327,026,001;
1549637327,025,001;
1549637328,025,002;
1549637328,025,001;
1549637329,024,001;
1549637330,025,001;
1549637330,025,003;
1549637331,025,002;
1549637331,025,002;
1549637332,025,001;
1549637333,026,002;
1549637333,024,002;
1549637334,025,003;
1549637334,025,006;
1549637335,025,001;
1549637336,026,007;
1549637336,024,001;
1549637337,024,255;
1549637338,025,116;
1549637338,024,248;
1549637339,025,002;
1549637339,026,255;
1549637340,026,255;
1549637341,026,002;
1549637341,025,002;
1549637342,026,007;
1549637342,026,003;
1549637343,024,004;
1549637344,025,002;
1549637344,024,002;
1549637345,025,004;
1549637345,025,001;
1549637346,025,004;
1549637347,024,004;
1549637347,025,002;
1549637348,024,003;
1549637348,024,001;
1549637349,024,002;
1549637350,025,003;
1549637350,024,002;
1549637351,024,002;
1549637351,025,002;
1549637352,025,002;
1549637353,025,001;
1549637353,026,002;
1549637354,024,001;
1549637354,025,002;
1549637355,025,003;
1549637356,025,004;
1549637356,025,002;
1549637357,024,001;
1549637357,024,003;
1549637358,024,001;
1549637359,025,001;
1549637359,025,001;
1549637360,024,001;
1549637360,025,003;
1549637361,025,003;
1549637362,026,002;
1549637362,024,002;
1549637363,025,002;
1549637363,025,004;
1549637364,025,001;
1549637365,024,002;
1549637365,024,005;
1549637366,026,004;
1549637367,026,002;
1549637367,025,004;
1549637368,025,004;
1549637368,025,005;
1549637369,026,003;
1549637370,026,003;
1549637370,025,002;
1549637371,025,002;
1549637371,024,003;
1549637372,025,003;
1549637373,024,003;
1549637373,024,001;
1549637374,026,002;
1549637374,026,003;
1549637375,025,002;
1549637376,025,002;
1549637376,026,003;
1549637377,025,001;
1549637377,025,001;
1549637378,025,001;
1549637379,024,001;
1549637379,024,001;
1549637380,024,002;
1549637380,024,002;
1549637381,024,002;
1549637382,025,001;
1549637382,024,001;
1549637383,026,002;
1549637383,025,005;
1549637384,026,002;
1549637385,026,001;
1549637385,024,001;
1549637386,025,001;
1549637386,024,002;
1549637387,025,001;
1549637388,026,002;
1549637388,024,003;
1549637389,025,002;
1549637389,024,002;
1549637390,025,003;
1549637391,026,002;
1549637391,024,002;
1549637392,024,001;
1549637392,024,001;
1549637393,025,002;
1549637394,025,002;
1549637394,025,002;
1549637395,025,002;
1549637396,025,002;
1549637396,024,003;
1549637397,025,001;
1549637397,026,001;
1549637398,025,002;
1549637399,025,002;
1549637399,024,001;
1549637400,025,001;
1549637400,026,001;
1549637401,025,002;
1549637402,024,002;
1549637402,024,001;
1549637403,025,001;
1549637403,025,002;
1549637404,025,002;
1549637405,025,000;
1549637405,026,001;
1549637406,024,002;
1549637406,024,002;
1549637407,024,002;
1549637408,025,001;
1549637408,025,011;
1549637409,025,005;
1549637409,025,003;
1549637410,025,003;
1549637411,025,001;
1549637411,026,003;
1549637412,024,001;
1549637412,025,001;
1549637413,026,001;
1549637414,026,001;
1549637414,025,001;
1549637415,025,001;
1549637415,026,001;
1549637416,026,001;
1549637417,024,003;
1549637417,026,001;
1549637418,025,002;
1549637418,024,002;
1549637419,025,001;
1549637420,025,001;
1549637420,026,002;
1549637421,026,001;
1549637421,025,001;
1549637422,024,001;
1549637423,026,005;
1549637423,024,002;
1549637424,025,002;
1549637425,026,002;
1549637425,025,003;
1549637426,026,001;
1549637426,026,002;
1549637427,025,001;
1549637428,025,001;
1549637428,024,004;
1549637429,026,001;
1549637429,024,004;
1549637430,025,001;
1549637431,024,004;
1549637431,025,001;
1549637432,026,002;
1549637432,025,002;
1549637433,025,001;
1549637434,026,001;
1549637434,024,001;
1549637435,025,002;
1549637435,025,002;
1549637436,026,002;
1549637437,025,003;
1549637437,025,003;
1549637438,025,003;
1549637438,026,001;
1549637439,026,001;
1549637440,024,005;
1549637440,026,090;
1549637441,025,001;
1549637441,025,002;
1549637442,024,005;
1549637443,024,002;
1549637443,024,001;
1549637444,026,002;
1549637444,025,002;
1549637445,025,001;
1549637446,025,001;
1549637446,026,021;
1549637447,025,010;
1549637447,026,001;
1549637448,025,001;
1549637449,026,001;
1549637449,025,001;
1549637450,026,001;
1549637450,024,001;
1549637451,026,001;
1549637452,024,001;
1549637452,026,001;
1549637453,025,004;
1549637454,026,003;
1549637454,025,002;
1549637455,026,003;
1549637455,025,003;
1549637456,025,002;
1549637457,024,002;
1549637457,025,001;
1549637458,025,002;
1549637458,024,003;
1549637459,026,001;
1549637460,025,005;
1549637460,026,002;
1549637461,026,001;
1549637461,025,001;
1549637462,024,003;
1549637463,025,003;
1549637463,026,003;
1549637464,026,001;
1549637464,026,002;
1549637465,026,001;
1549637466,026,002;
1549637466,025,002;
1549637467,024,001;
1549637467,025,001;
1549637468,025,001;
1549637469,025,001;
1549637469,025,002;
1549637470,025,001;
1549637470,025,002;
1549637471,025,002;
1549637472,026,161;
1549637472,025,001;
1549637473,025,001;
1549637473,026,001;
1549637474,026,002;
1549637475,025,001;
1549637475,027,001;
1549637476,026,002;
1549637476,025,001;
1549637477,026,001;
1549637478,024,001;
1549637478,026,005;
1549637479,026,003;
1549637479,025,002;
1549637480,026,001;
1549637481,025,246;
1549637481,024,255;
1549637482,025,003;
1549637483,025,001;
1549637483,026,002;
1549637484,024,006;
1549637484,026,006;
1549637485,024,005;
1549637486,026,003;
1549637486,025,002;
1549637487,026,008;
1549637487,025,004;
1549637488,025,013;
1549637489,024,002;
1549637489,026,003;
1549637490,026,004;
1549637490,025,008;
1549637491,026,065;
1549637492,026,004;
1549637492,025,005;
1549637493,024,004;
1549637493,026,006;
1549637494,026,004;
1549637495,025,002;
1549637495,026,004;
1549637496,024,016;
1549637496,026,009;
1549637497,026,001;
1549637498,026,005;
1549637498,026,002;
1549637499,025,044;
1549637499,026,002;
1549637500,024,007;
1549637501,025,003;
1549637501,026,002;
1549637502,026,003;
1549637502,025,002;
1549637503,026,001;
1549637504,024,002;
1549637504,024,001;
1549637505,024,004;
1549637505,025,015;
1549637506,025,255;
1549637507,026,011;
1549637507,026,003;
1549637508,024,008;
1549637508,025,003;
1549637509,026,002;
1549637510,024,007;
1549637510,025,001;
1549637511,024,004;
1549637512,024,002;
1549637512,026,003;
1549637513,025,002;
1549637513,024,003;
1549637514,025,003;
1549637515,025,009;
1549637515,025,007;
1549637516,024,008;
1549637516,025,002;
1549637517,026,001;
1549637518,026,002;
1549637518,024,003;
1549637519,026,002;
1549637519,024,002;
1549637520,025,002;
1549637521,025,001;
